"CIT","DIS","DOU","EDI","EHHS","HH050","HHS","HID","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS100","HS110","HY010","HY020","HY025","HY030","HY040","HY050","HY060","HY070","HY080","HY090","HY100","HY110","HY120","HY130","HY140","INC","PROV","REG","SOC","UEP","stratum","N_h","n_h","inclusion_prob","design_weight","S"
1155,"30","2",40051.3674879811,1,1,1,"3498214","1","1","1","1","1","1","1","1","1","1",43763.6838536873,40051.3674879811,1,0,0,0,0,0,7182.80643820763,0,0,0,87.86559214412,3624.45077356208,0,36580.8774154797,"8","3",75.990957699311,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1154,"30","2",7445.92408234264,1.5,1,2,"733553","2","2","2","2","1","1","1","1","1","2",26524.6689085766,11168.886123514,1,0,0,0,0,0,7820.48773914576,0,3994.00891543095,0,109.955864521037,9400.33096315572,1851.48704195489,18704.1811694308,"8","3",12997.5156374872,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1004,"27","2",18875.6559999712,1,1,1,"2915769","1","1","1","2","1","2","1","1","1","1",37123.7916408439,18875.6559999712,1,0,0,0,5090.74954754583,0,10758.4082096815,0,0,0,10.014382744194,6194.69273478237,12043.4285233461,21274.6338836166,"7","3",56.6338836165704,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1154,"30","2",44150.2222774875,1.5,1,2,"734481","2","2","2","1","1","1","1","1","1","1",71137.5264074813,66225.3334162313,1,947.053882030798,0,115.608734899508,1261.85530745078,0,6853.37089151144,14.3640495426371,0,0,67.8581733542844,3583.29039682407,1261.04442107171,61945.2735420462,"8","3",13557.7057409227,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
828,"22","2",4086.32085262668,1,1,1,"2746089","1","1","1","2","2","2","3","1","1","2",4273.85931211416,4086.32085262668,1,0,0,0,0,1833.97224360821,0,0,0,0,187.538459487483,0,0,2439.88706850596,"6","3",2439.88706850596,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
982,"26","2",24171.7629630151,2,1,3,"1023013","1","1","1","1","1","1","1","1","1","1",56391.4385326248,48343.5259260303,1,0,0,0,0,0,6500.25345236063,0,0,0,19.4451911685895,0,8028.46741542597,49891.1850802642,"7","3",5919.17636165694,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
907,"24","2",47393.3965729408,2.3,1,4,"111584","1","1","1","1","1","1","1","1","1","1",129634.952376422,109004.812117764,1,6703.94972754996,0,509.004823765121,11113.1713182104,0,10280.4748386145,389.446131086694,0,0,38.8986272619665,1997.88202795759,18593.3596034389,100638.905537196,"7","3",460.092236791751,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
919,"24","2",-4033.5431391826,1.3,1,2,"2359279","1","1","1","1","1","1","1","1","1","1",7512.86985769708,-5243.60608093739,1,0,0,0,0,0,7107.25032836199,0,0,0,44.4611099460442,126.856141575396,12585.158687113,405.619529335094,"7","3",405.619529335094,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1055,"28","2",24708.018616039,2.5,1,4,"2924153","1","1","1","2","1","2","1","1","1","1",65055.4029225959,61770.0465400975,1,8685.67858352296,0,486.196269739522,1211.85972164329,0,5627.40945965052,1138.23222180278,0,0,0,502.906866668025,2782.44951583039,47906.0266662368,"8","3",1108.13125148121,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1126,"30","2",10800.9048391832,1.5,1,2,"1628176","2","2","2","1","1","1","1","1","1","1",16973.5381146896,16201.3572587748,1,8503.16322200671,0,997.457534140525,0,1999.75725509436,0,0,0,0,0,561.378729559248,210.802126355544,5473.16010344805,"8","3",572.160103448045,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
828,"22","2",1276.48736097858,1,2,1,"2744507","2","2","2","2","1","2","1","1","2","3",1332.05195488418,1276.48736097858,1,0,0,0,0,0,1332.05195488418,0,0,0,55.564593905597,0,0,0,"6","3",0,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
828,"22","2",23643.2135646011,1.5,1,2,"2744890","1","1","1","1","1","1","1","1","1","1",50211.1551843341,35464.8203469017,1,9853.27584719314,0,0,0,0,6592.37180799246,0,0,0,0,6075.61218026262,8670.72265716974,33765.5075291485,"6","3",32662.8177653429,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
903,"24","2",55098.8835940978,2.1,1,4,"2631414","1","1","1","1","1","1","1","1","1","1",118475.709863477,115707.655547605,1,0,0,651.351855611997,2975.18782085467,0,6762.99941837788,555.948025735011,0,0,0,1498.36826646631,1269.68604940526,107530.222742897,"7","3",182.786092744432,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1079,"29","2",55908.2212779383,2,1,3,"1587813","1","1","1","1","1","1","1","1","1","1",123832.05576137,111816.442555877,1,2042.14009680905,0,466.740499290922,0,0,5786.98340505362,40859.2129415189,0,0,12.6063836958935,1020.35318382226,10982.6536379749,74676.9788186972,"8","3",370.793635571329,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1154,"30","2",8261.24663035565,1,2,1,"735177","2","2","2","1","1","2","1","1","3","3",13036.7433147266,8261.24663035565,1,6687.17543615385,0,0,57.7898110953718,0,0,507.638441091226,0,0,10.8590197955351,484.72530949564,4279.91235507978,5784.13962638616,"8","3",24.139626386161,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
901,"24","2",30780.3511201177,1,1,1,"710049","1","1","1","1","1","1","1","1","1","1",39009.5278840136,30780.3511201177,1,0,0,0,0,0,9705.09920269251,0,0,0,0,996.157588006854,7233.01917588907,29304.4286813211,"7","3",39.4286813211115,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1011,"27","2",18238.8622649954,2,2,3,"2896907","2","2","2","1","1","1","1","1","1","3",46737.1162217883,36477.7245299909,1,0,0,463.076857327563,0,0,7513.10941874981,0,0,0,25.2288674771017,2497.25500190718,7736.90782241318,38760.929945711,"7","3",15701.841117535,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
984,"26","2",16620.334916945,1.5,1,2,"1876152","2","2","2","2","1","2","1","1","1","3",25743.3039988504,24930.5023754176,1,0,0,0,0,0,10084.5947399735,0,0,0,0,0,812.801623432823,15658.7092588769,"7","3",4833.00266684652,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
919,"24","2",273277.707467883,2.3,1,4,"2360627","2","2","2","1","1","1","1","1","1","1",63454.676294896,62853.8727176131,10,0,0,712.567548990818,0,0,10454.3663993478,803.983290965399,0,0,0,600.803577282932,0,51483.759055592,"7","3",24846.0685574721,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1126,"30","2",13654.7296462985,1,1,1,"1626662","1","1","1","1","1","1","1","3","1","1",14632.1363138827,13654.7296462985,1,5830.4381243972,0,0,0,28.7245083813183,0,0,0,0,39.9115290556615,48.7154250363726,888.779713492168,8772.97368110423,"8","3",90.9736811042251,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
828,"22","2",7339.09519799887,2,1,3,"2745089","1","1","1","1","1","2","1","1","1","1",28905.2275707723,14678.1903959977,1,0,0,0,0,0,5582.66480416059,0,0,0,60.3450205194671,4106.92629796254,10059.7658562925,23322.5627666117,"6","3",7708.07877887269,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1142,"30","2",36117.0276989305,1,1,1,"2319508","2","2","2","1","1","1","1","1","1","3",38065.2300759683,36117.0276989305,1,10657.731864087,0,0,0,0,6599.14316385984,0,0,0,0,178.8876901227,1769.31468691511,20808.3550480215,"8","3",8624.8852335428,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
907,"24","2",48803.8822976329,1.5,1,2,"112680","1","1","1","1","1","1","1","1","1","1",78603.6096860898,73205.8234464493,1,4214.58977372304,0,0,0,0,5589.12463933229,190.865073548171,0,0,38.7301931191934,0,5359.0560465213,68609.0301994863,"7","3",4307.79577035599,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1104,"29","2",37215.6809274083,1.5,1,2,"2413495","2","2","2","1","1","1","1","1","1","1",57699.3230949232,55823.5213911125,1,4617.18491975877,0,1013.60704359053,0,0,4897.6954549551,0,0,0,0,1875.80170381069,0,47170.8356766188,"8","3",46948.9155089593,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1140,"30","2",21151.5703718548,2,1,3,"3422829","2","2","2","1","1","2","1","1","1","2",46347.2774623381,42303.1407437097,1,0,0,691.056598639451,0,0,6070.89844495058,99.2486168748606,0,0,14.4165824096859,3597.08943186462,432.630704354118,39486.0738018732,"8","3",29254.8920183986,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
852,"22","2",66353.4886556968,1.5,1,2,"2338478","2","2","2","1","1","1","1","1","1","1",105835.590614303,99530.2329835451,1,988.099470675326,0,0,5870.49065874862,0,8017.9096236825,0,0,0,0,1101.62548026994,5203.73215048834,90959.090861197,"6","3",197.090861196988,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
967,"26","2",9331.37719970317,1.5,1,2,"2815730","2","2","2","2","1","1","1","1","1","3",15332.7517912547,13997.0657995548,1,5397.85046418995,0,0,0,0,9524.60859566927,0,0,0,219.030487141765,1004.81404859483,111.841455963366,410.292731395501,"7","3",410.292731395501,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
977,"26","2",61323.3155132657,1.3,1,2,"856587","2","2","2","1","1","1","1","1","1","3",114820.747181237,79720.3101672455,1,16859.6449839943,0,0,0,0,6522.70438373089,0,0,0,0,436.694055390488,34663.7429586009,91438.3978135116,"7","3",98.4977610033983,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1017,"27","2",56716.5401214785,2.3,1,4,"898104","1","2","1","1","1","1","1","1","1","1",40325.566253574,32612.0105698502,4,0,0,608.69001679901,1474.8666802361,0,9596.41156643629,84.6282256637816,0,0,51.7910845030192,23.6195342206489,7638.14506500021,28560.9697644388,"7","3",6805.65546215523,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
984,"26","2",8597.46315651714,1.5,1,2,"1876590","2","2","2","2","1","1","1","1","1","1",15867.920852601,12896.1947347757,1,0,0,0,0,0,5272.95527160168,0,0,0,0,383.524463954829,2588.20165387043,10594.9655809993,"7","3",9020.96558099929,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1079,"29","2",27472.2848774775,2.5,1,4,"1588511","2","2","2","1","1","1","1","1","1","1",72873.6550510543,68680.7121936938,1,0,0,493.018061314346,7562.10647151931,0,9196.90873175859,114.080336764303,0,0,0,1412.96357318154,2779.97928417896,55507.5414496977,"8","3",10100.3500028838,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1140,"30","2",53884.5722882744,1,1,1,"3423122","2","2","2","1","1","1","1","3","1","3",71504.3241082912,53884.5722882744,1,7310.04165264685,0,0,0,0,6731.94567710161,0,0,0,0,12292.6332721272,5327.11854788956,57462.3367785427,"8","3",1235.33677854273,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1154,"30","2",38307.1053772876,1,1,1,"735425","1","1","1","1","1","1","1","1","1","1",50960.86486307,38307.1053772876,1,4995.57257830515,0,0,0,0,5239.34800475836,0,0,0,0,3353.83703980748,9299.92244597487,40725.9442800065,"8","3",158.944280006457,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
852,"22","2",48676.9756959707,1.5,1,2,"2340142","2","2","1","1","1","1","1","1","1","1",81124.376350074,73015.4635439561,1,0,0,685.948542010374,0,0,5023.50145727396,0,0,0,22.4064691095473,6126.14999718599,1960.35633982242,75414.9263507897,"6","3",8883.59049418477,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
901,"24","2",5198.25252082233,1,1,1,"709637","1","1","1","1","1","1","1","1","1","1",6943.93349570891,5198.25252082233,1,0,0,0,0,0,0,0,0,0,22.4613882479933,118.198267234678,1605.02131940391,6943.93349570891,"7","3",6115.34513948147,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
903,"24","2",22983.52992223,1.8,1,3,"2631445","1","1","1","2","1","1","1","1","1","1",43221.8165367277,41370.353860014,1,11471.8253473337,0,349.492744850358,0,0,10408.5980296135,0,0,0,39.5942964069126,0,1811.86838030672,20991.9004149301,"7","3",13878.9004149301,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
827,"22","2",22082.0496679547,1,1,1,"694274","1","1","1","1","1","1","1","1","1","1",28495.6366245742,22082.0496679547,1,6635.7923825704,0,0,0,0,7248.75879883766,0,0,0,87.0090483325836,6107.25163318855,219.326275098398,14611.0854431661,"6","3",21.0854431661451,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1030,"27","2",9307.36865519912,1.6,1,3,"1871165","2","2","2","2","1","2","1","1","1","1",17703.6488434029,14891.7898483186,1,10461.466167324,0,0,0,0,0,0,0,0,0,523.5009386905,2288.35805639382,7242.18267607888,"7","3",149.182676078877,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
994,"27","2",28173.8572791635,1.5,1,2,"1716380","1","1","1","2","1","2","1","1","1","1",42260.7859187453,42260.7859187453,1,0,0,381.629376601251,0,0,10232.3799729347,0,0,0,0,0,0,31646.7765692093,"7","3",1872.44473385861,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
991,"26","2",48219.1365523521,2.1,1,4,"673910","1","1","1","1","1","1","1","1","1","1",104357.587592568,101260.186759939,1,0,0,562.724218942793,252.198507631256,0,6494.70998495817,2753.4119971611,0,0,13.513506092059,3083.88732653625,0,94294.5428838743,"7","3",2326.68899194818,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1160,"30","2",12298.1337208264,1.5,1,2,"2716264","1","1","1","2","1","2","1","1","1","1",22234.1388101049,18447.2005812396,1,11133.503360669,0,0,0,0,9382.26881176233,0,0,0,0,395.177334716974,3391.76089414838,1718.36663767359,"8","3",1718.36663767359,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1004,"27","2",27088.7545460229,1.5,1,2,"2916947","2","2","2","1","1","1","1","1","1","3",53671.2012378661,40633.1318190343,1,0,2363.77740352647,0,0,0,6776.46229565144,0,0,0,52.1726214064611,914.374508417386,12071.5222890079,44530.9615386882,"7","3",6469.82150029686,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1142,"30","2",28520.8720410375,2.5,1,4,"2320129","1","1","1","2","1","2","1","1","1","1",79622.1292054839,71302.1801025938,1,0,0,1014.94489197167,21747.8232127647,0,8714.07296210527,517.127797546806,0,0,0,0,8319.94910289016,47628.1603410955,"8","3",9298.7777467973,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
901,"24","2",15597.3943372938,1.5,1,2,"708733","1","1","1","1","1","1","1","1","1","1",29932.7882209555,23396.0915059408,1,7129.40756326215,0,0,0,0,8657.87297487259,0,0,0,508.804151036553,3537.13068250138,2490.76188147677,14145.5076828207,"7","3",220.753380281772,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
930,"25","2",8731.79847929809,1,1,1,"2318339","2","2","2","1","1","1","1","3","1","3",20821.7616214385,8731.79847929809,1,0,0,0,0,0,11070.3578203917,0,0,0,0,3473.19219966035,8616.7709424801,9751.40380104689,"7","3",140.726153336456,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1011,"27","2",20642.3471464353,3,2,5,"2898248","2","2","2","2","1","1","1","1","1","3",71978.8533580749,61927.0414393058,1,5469.62206692825,0,434.276651695953,0,0,9701.72724425793,12.9568151238002,0,0,0,1178.10085589401,8873.71106287511,56360.270580069,"7","3",34000.6148936018,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
930,"25","2",206525.163829825,3.3,1,6,"2315541","2","2","2","1","1","1","1","1","1","1",96961.2773158347,85191.6300798026,8,0,0,2192.26946684578,2725.37110164986,0,6160.47712415457,10.1562836626917,0,0,43.6942439212371,777.671431848023,10948.2815602628,85873.0033395218,"7","3",12576.5515957224,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1104,"29","2",21247.7704584766,2.8,1,5,"2413359","1","1","1","1","1","2","1","1","1","1",66338.1302946048,59493.7572837344,1,4310.39239772645,0,4598.3191123636,0,0,10249.798707664,3861.00971844962,0,0,0,3615.72773596276,3228.64527490763,43318.6103584011,"8","3",24018.7539133982,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1030,"27","2",57014.1780295748,1.8,1,3,"1868548","1","1","1","1","1","1","1","1","1","1",104081.379022045,102625.520453235,1,0,0,0,8013.33663999763,0,10455.4480358958,0,0,0,0,589.963488545036,865.89508026557,85612.5943461519,"7","3",172.819744769339,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
1140,"30","2",10515.6473371158,1.5,1,2,"3423181","2","2","2","1","1","1","1","1","1","1",22751.2697365595,15773.4710056737,1,0,0,0,0,0,7501.56843662262,0,0,0,36.7867979696719,0,6941.01193291617,15249.7012999369,"8","3",7237.7012999369,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
907,"24","2",20607.6707624439,1.3,1,2,"110586","1","1","1","1","1","1","1","1","1","1",30777.4437213958,26789.9719911771,1,0,0,0,735.722009486519,0,10269.1957950592,0,0,0,0,599.666212594602,3387.8055176241,19772.52591685,"7","3",7054.35784469037,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
852,"22","2",20104.1370426404,1.8,1,3,"2338476","2","2","2","1","1","1","1","1","1","1",57311.8971875997,36187.4466767527,1,1991.42176230759,0,449.225026355456,0,0,10219.5168882608,0,0,0,24.4918304655375,4758.24640955323,16341.7122708282,44651.7335106758,"6","3",5757.54091079484,"2","3.2.2",97938,346,0.00353284731156446,283.057803468208,0
260,"9","3",4552.03586072465,2.3,1,4,"1307332","1","1","1","2","1","2","1","1","1","1",10652.3568620782,10469.6824796667,1,0,0,3682.17792695987,41.784717190899,0,2187.84115077447,10.0187784477067,0,0,166.533801604931,16.1405808065645,0,4730.53428870523,"3","1",156.534288705233,"2","1.3.2",130339,460,0.00352925831869203,283.345652173913,0
325,"10","3",42426.1003823054,1.5,1,2,"2995804","1","1","1","1","1","1","1","3","1","1",73584.820418387,63639.1505734582,1,0,0,0,0,0,4962.37521860749,143.379446041281,0,0,156.625406290861,0,9789.044438638,68479.0657537383,"3","1",28571.0657537383,"2","1.3.2",130339,460,0.00352925831869203,283.345652173913,0
190,"7","3",16677.45606514,2.5,2,4,"2774346","1","1","1","2","2","2","1","1","1","1",44382.2830575263,41693.64016285,1,6599.78306645679,0,0,0,0,5030.93533734791,0,0,0,0,606.512467150809,2082.13042752556,32751.5646537216,"2","1",10949.5646537216,"2","1.3.2",130339,460,0.00352925831869203,283.345652173913,0
56,"4","3",9326.58946610336,1,1,1,"1484852","1","1","1","2","1","1","1","1","1","1",9437.25546556352,9326.58946610336,1,6703.99538782095,0,0,0,909.879138789028,0,1223.50040973117,0,0,110.665999460164,0,0,599.880529222381,"1","1",599.880529222381,"2","1.3.2",130339,460,0.00352925831869203,283.345652173913,0
264,"9","3",3782.66549814411,1,1,1,"822273","1","1","1","2","1","2","1","1","1","1",3782.66549814411,3782.66549814411,1,0,0,0,0,0,0,0,0,0,0,0,0,3782.66549814411,"3","1",45.6654981441144,"2","1.3.2",130339,460,0.00352925831869203,283.345652173913,0
273,"9","3",21026.131502481,2.5,1,4,"416353","1","1","1","1","1","1","1","1","1","1",58744.8966243074,52565.3287562025,1,11240.5306891926,0,3332.13463488181,0,0,5079.92401239462,10.7743917408772,161.514134790585,0,173.347855919767,153.107957015478,5691.59792037904,39081.5328960975,"3","1",28011.5328960975,"2","1.3.2",130339,460,0.00352925831869203,283.345652173913,0
236,"8","3",189192.780810848,3,1,5,"34523","1","1","1","1","1","1","1","1","1","1",88018.7750030475,63064.2602702826,9,0,7440.09167988598,5856.72942582544,7246.91895537379,0,5019.2694301717,306.87218498325,0,0,176.742929364562,3981.0370322486,20796.7347711518,62148.8933268074,"3","1",603.909043829944,"2","1.3.2",130339,460,0.00352925831869203,283.345652173913,0
228,"8","3",14176.4417972925,2,1,3,"1874818","1","1","1","1","1","2","1","1","1","1",43260.0493371113,28352.883594585,1,0,0,248.778132326482,0,0,5013.474254217,1368.74825633947,44.7650612631254,0,0,1160.94018013246,13701.4605011307,36629.0486942283,"3","1",29175.0486942283,"2","1.3.2",130339,460,0.00352925831869203,283.345652173913,0
